speaker,intent,text,clean_text,clean_intent,incorrect_code,revised
Oliver,210.2,Excuse me.,,,,
Teacher,210.2,"yep so you do need oxygen to help them breathe to find the water, but what equipment was used directly to find the water is what we want to know.",,,,
Teacher,210.2,"So, for example the question i'll use is what color is my sweatshirt? So when I look at that question, there are a couple of very important words that question.",,,,
Teacher,210.2,color and sweatshirt. The other words and the question don't really have much meaning.,,,,
Teacher,210.2,"What makes it a question but it's it doesn't connect to anything you can't see what, but you can see color and you can see the sweatshirt.",,,,
Teacher,210.2,"The important words in the question, are the ones that helped create the question and then they connect to what you read, so you want to look in the question and see.",,,,
Teacher,210.2,Alright Chris Jazmin Luis and why do you like to share the word that you guys chose for um that was super important and the question or even why you share.,,,,
Luis,210.2,"So I was just thinking, like, I think I got this all figured out, so I think good to go.",,,,
Teacher,210.2,I think that's a really great response you guys I think equipment is one of the most important words in the question.,,,,
Teacher,210.2,"so let's go back to our question what equipment did scientists use to discover water on the moon, what is one important word and that question Jazmin.",,,,
Teacher,210.2,Okay so Chris your answer of scientists found craters full of water on the moon. I had a they did find craters full of water. But the question was asking what equipment did scientists used to discover water on the moon.,,,,
Teacher,210.2,"But spending the money, building the equipment, and doing the research, do you think that it would be worth it? Is the amount of water on the moon and the uses for the water on the moon valuable enough for NASA to spend the money and do the research?",,,,
Teacher,210.2,Were talking about with our question that we were talking about referring to before it was what equipment just did scientists used to discover water on the moon. So who can tell me what is discover mean?,,,,
Teacher,210.2,We're talking about discovering the water. Yes. Chris.,,,,
Chris,210.2,It's like to to find something,,,,
Teacher,210.2,"The key words in the question where to discover the water. What did they use in that one, that one tool.",,,,
Teacher,210.2,that were discovered was the key word we were looking at,,,,
Teacher,210.2,So they they said right in the question convincing evidence that means we're going to use right,,,,
Teacher,210.2,But our question was kind of asking more broadly in general is there possibility. Our question is asking if the water on the moon could be valuable.,,,,
Teacher,210.2,"Right. So you weren't convinced, but the question. Listen to the word, and is there convincing evidence that water on the moon could be valuable.",,,,
Oliver,210.2,"Yeah. That's science, so yeah.",,,,
Teacher,210.2,It'll be a verb.,,,,
Teacher,210.2,Indeed specifically what kind of equipment is the question asking,,,,
Farrah,210.2,"Okay so well it's asking for equipment that they use to find the water on the moon, and so on. Well, I said it was the microscope, because if the water is so tiny that on in order to find it. You need a microscope to see it.",,,,
Teacher,210.2,"Yeah, this is going to be a lot of fun. So I first want to go over the question, the question that was asked was what equipment did scientists use to discover water on the moon. Can somebody tell me what this question is looking for",,,,
Oliver,210.2,"Yeah, so the question is looking for a piece of equipment that's what the answer needs to be",,,,
Teacher,210.2,"Yeah, now Oliver. Can I challenge your thinking, what is what is equipment mean do you do, you know,",,,,
Oliver,210.2,Equipment is like something you use so could be like a tool or something.,,,,
Teacher,210.2,"So again, where are we going to look for the answer. Are we going to look around the classroom. Are we going to look to our friend.",,,,
Teacher,210.2,Where do you think we can find our answer Jazmin?,,,,
Jazmin,210.2,we have to look in this story.,,,,
Teacher,210.2,"Well, they used. Right. So the question was what equipment did scientists use",,,,
Teacher,210.2,"Now, we need to figure out how they find it. I mean what equipment or Oliverice they are using to discover the water",,,,
Chris,210.2,"Oh so, I have to say the machine.",,,,
Teacher,210.2,"Yeah, right. But the question is asked her as to find what equipment did the scientists used to discover the water not observing the water",,,,
Oliver,210.2,"Hey, okay. Okay, so they use the Lunar Orbiter to discover on the microscope to observe",,,,
Teacher,210.2,"Um, but the question is asking you to find the equipment to discover the water. Not for the oxygen, right?",,,,
Luis,210.2,"Uh huh, uh huh.",,,,
Teacher,210.2,"Okay, so first one off of the key words that are used to cope",,,,
Teacher,210.2,"Discover, yes, great this the word in the question and this is the action that we are looking for in the passage.",,,,
Teacher,210.2,Perfect that is exactly right and equipment can be some kind of  scientific tools,,,,
Farrah,210.2,Okay.,,,,
Teacher,210.2,"Yeah, great sometimes we look at the question. And if we look at an action. The word, but the question is talking about that is also an important a word. So did anybody circle the words in a question that was important to establish equipment.",,,,
